Ano_Solicitud,ID_SGI,Zona,HUB,Comuna,Clave,Cuadrantes,Cantidad_N,Fecha_Solicitud,Year,Mes,W_Solicitud,OBS_Solicitud,Tipo_Solucion,Clientes_Afectados,Estado_Ejecucion,Sol2,Fecha_Cancelado,Tipo_de_Red,Estado_Design_Simplificado,Fecha_Design,Asignacion_Energía,Obras_Complementarias,Estado_Asignación_Energía,Estado_Ejecucion_2,Fecha_Ejecucion,Year_Ejecucion,MES_Ejecucion,Semana_Ejecucion,EPS,Fecha_Comunicacion_EPS,Responsable,Motivo,KPI_DESIGN,KPI_EJECUCION,Estado_CaPO,Fecha_Estado,Observaciones_CaPO,Horas_95,Horas_90,Zona_Roja,Clase_Zona_Roja,Mes_Sol,Mes_Ejecucion_2,Year_2022
2021,548423,CENTRO,VINA,VALP,VALP40,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,393,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,06-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548422,SUR,CONC,THNO,THNO1,Q2,,14-Jul-21,2021,julio,W 28,,Segmentación,441,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,07-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,31JULIO-Suspendido / Debido a Fumigación en HUB no es posible realizar ingreso.,1,4,,,,0,2,,,7,8,2021,
2021,548390,METRO PONIENTE,LACI,ELBO,ELBO26,Q1,,14-Jul-21,2021,julio,W 28,,DAA,444,Ejecutado,,Upgrade kit FDPA,Diseñado,20-Jul-21,,,,Ejecutado,09-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,,1,4,,,,0,1,,,7,8,2021,
2021,548394,METRO PONIENTE,LACI,SBER,SBER33,Q2,,14-Jul-21,2021,julio,W 28,,DAA,373,Ejecutado,,Upgrade kit FDPA,Diseñado,20-Jul-21,,,,Ejecutado,09-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,,1,4,,,,1,2,,,7,8,2021,
2021,548406,METRO PONIENTE,MAIP,CERR,CERR10,Q3,,14-Jul-21,2021,julio,W 28,,DAA,186,Ejecutado,,RPD HFC,Diseñado,21-Jul-21,,,,Ejecutado,11-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548419,CENTRO,VINA,VINA,VINA14,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,280,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,11-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,5AGOSTO-Vuelta Atrás / CAPO indica no contar  con Licencias para ejecutar trabajos,1,4,,,,0,1,VINA014-01,1,7,8,2021,
2021,548392,METRO PONIENTE,MAIP,ECEN,ECEN5,Q1,,14-Jul-21,2021,julio,W 28,,DAA,223,Cancelado,10-Sep-21,RPD HFC,Diseñado,20-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,11Agosto-Suspendido / Mufa saturada  donde fue asignada la conexión para nuevo DAA.,1,47,,,,0,0,,,7,99,99,
2021,548391,METRO SUR ORIENTE,LFLO,PALT,PALT33,Q1,,14-Jul-21,2021,julio,W 28,,DAA,149,Ejecutado,,RPD HFC,Diseñado,21-Jul-21,,,,Ejecutado,12-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,,1,5,,,,0,3,,,7,8,2021,
2021,548429,METRO PONIENTE,INDE,INDE,INDE29,Q1,,14-Jul-21,2021,julio,W 28,1N,Segmentación FD (1N),264,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,21-Jul-21,,,,Ejecutado,12-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,,1,5,,,,0,0,,,7,8,2021,
2021,548428,NORTE,IQUI,AHOS,AHOS61,Q2,,14-Jul-21,2021,julio,W 28,6N,Segmentación FD,495,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,21-Jul-21,,,,Ejecutado,14-Aug-21,2021,agosto,W 32,TELQWAY,15-Jul-21,,5AGOSTO-Vuelta Atrás / CAPO indica no contar  con Licencias para ejecutar trabajos,1,5,,,,0,4,,,7,8,2021,
2021,548415,NORTE,ANTO,ANTO,ANTO56,Q1,,14-Jul-21,2021,julio,W 28,,Segmentación,245,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,17-Aug-21,2021,agosto,W 33,TELQWAY,15-Jul-21,,6Agosto-Vuelta Atrás / Insumo RS4022 en nodo defectuoso el cual en esencial para realizar la segmentación.,1,5,,,,0,0,,,7,8,2021,
2021,548414,CENTRO,QOTA,LIMA,LIMA1,Q2,,14-Jul-21,2021,julio,W 28,,Segmentación,240,Ejecutado,,SEGMENTACION HFC x4,Diseñado,21-Jul-21,,,,Ejecutado,18-Aug-21,2021,agosto,W 33,TELQWAY,15-Jul-21,,5agosto-Suspendido / CAPO indica no contar  con Licencias para ejecutar trabajos,1,5,,,,0,0,LIMA001-03,3,7,8,2021,
2021,548399,METRO PONIENTE,LACI,ELBO,ELBO44,Q2,,14-Jul-21,2021,julio,W 28,,DAA,264,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,20-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,,1,47,,,,0,0,,,7,99,99,
2021,548402,METRO PONIENTE,INDE,LAMP,LAMP20,Q7,,14-Jul-21,2021,julio,W 28,,DAA,274,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,22-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,,2,47,,,,0,0,,,7,99,99,
2021,548405,METRO ORIENTE,PENA,LREI,LREI13,Q1,,14-Jul-21,2021,julio,W 28,,DAA,196,Cancelado,10-Sep-21,RPD HFC,Diseñado,21-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,,1,47,,,,0,0,LREI013-02,3,7,99,99,
2021,548403,METRO SUR ORIENTE,LFLO,PALT,PALT158,Q1,,14-Jul-21,2021,julio,W 28,,DAA,121,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,21-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,,1,47,,,,0,0,,,7,99,99,
2021,548425,CENTRO,VINA,QPUE,QPUE156,Q1,,14-Jul-21,2021,julio,W 28,1N,Segmentación FD,154,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,21-Jul-21,,,,Ejecutado,09-Sep-21,2021,septiembre,W 36,TELQWAY,15-Jul-21,,"3AGOSTO-Suspendido, después de realizar gestiones de ingreso a condominio exitosa, en horario nocturno los residentes no permiten acceso",1,9,,,,0,0,,,7,9,2021,
2021,548400,SUR,CHIL,SCAR,SCAR3,Q2,,14-Jul-21,2021,julio,W 28,,DAA,202,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,21-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,15-Jul-21,,"27JULIO-Vuelta Atrás /  Potencia baja en filamentos asignado no permite ejecutar proyecto, se validan tres  filamentos en ruta, todos en la misma condición se escalara a zona",1,47,,,,0,0,,,7,99,99,
2021,548409,CENTRO,VINA,VINA,VINA141,Q2,,14-Jul-21,2021,julio,W 28,2°Q,GO 85,307,Ejecutado,,85MHZ HFC 2Q,Diseñado,21-Jul-21,,,,Ejecutado,21-Jul-21,2021,julio,W 29,TELQWAY,15-Jul-21,,,1,1,REALIZADO,27-Sep-21,,0,0,,,7,7,2021,
2021,548407,CENTRO,VINA,VINA,VINA173,Q2,,14-Jul-21,2021,julio,W 28,7N,GO 85,483,Ejecutado,,85MHZ FDPA,Diseñado,21-Jul-21,,,,Ejecutado,02-Aug-21,2021,agosto,W 31,TELQWAY,15-Jul-21,,Sólo se levanto portadora,1,3,REALIZADO,4-Aug-21,,0,0,,,7,8,2021,
2021,548251,METRO PONIENTE,LACI,LACI,LACI8,Q3,,9-Jul-21,2021,julio,W 27,,DAA,267,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,4,8,,,7,7,2021,
2021,548261,METRO SUR ORIENTE,LFLO,PALT,PALT2,Q1,,9-Jul-21,2021,julio,W 27,,DAA,208,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548266,METRO PONIENTE,LACI,SBER,SBER15,Q2,,9-Jul-21,2021,julio,W 27,,DAA,113,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,SBER015-04,2,7,7,2021,
2021,548260,METRO PONIENTE,LACI,SMGL,SMGL30,Q4,,9-Jul-21,2021,julio,W 27,,DAA,240,Ejecutado,,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548264,METRO PONIENTE,INDE,INDE,INDE7,Q4,,9-Jul-21,2021,julio,W 27,,DAA,317,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548257,METRO PONIENTE,MAIP,LPRA,LPRA1,Q3,,9-Jul-21,2021,julio,W 27,,DAA,248,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548259,METRO PONIENTE,MAIP,MAIP,MAIP27,Q1,,9-Jul-21,2021,julio,W 27,,DAA,360,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548280,CENTRO,QOTA,QOTA,QOTA5,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,174,Ejecutado,,SEGMENTACION HFC x4,Diseñado,13-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,1,1,,,7,7,2021,
2021,548265,METRO PONIENTE,MAIP,ECEN,ECEN2,Q3,,9-Jul-21,2021,julio,W 27,,DAA,211,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,23-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,ECEN002-03,2,7,7,2021,
2021,548255,METRO ORIENTE,LCON,LCON,LCON78,Q4,,9-Jul-21,2021,julio,W 27,,DAA,198,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,23-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548273,METRO PONIENTE,INDE,RECO,RECO31,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,42,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,14-Jul-21,,,,Ejecutado,24-Jul-21,2021,julio,W 29,TELQWAY,9-Jul-21,,,1,3,,,,3,10,,,7,7,2021,
2021,548278,SUR,PMON,PVAR,PVAR1,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,59,Ejecutado,,SEGMENTACION HFC x2,Diseñado,15-Jul-21,,,,Ejecutado,26-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548263,CENTRO,SANT,SANT,SANT22,Q5,,9-Jul-21,2021,julio,W 27,,DAA,302,Ejecutado,,Upgrade kit FDPA,Diseñado,13-Jul-21,,,,Ejecutado,26-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,1,,,7,7,2021,
2021,548258,NORTE,LSER,LSER,LSER149,Q2,,9-Jul-21,2021,julio,W 27,,DAA,149,Ejecutado,,Upgrade kit FDPA,Diseñado,14-Jul-02,,,,Ejecutado,27-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,-991,3,,,,0,0,,,7,7,2021,
2021,548283,SUR,OSOR,OSOR,OSOR1,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,94,Ejecutado,,SEGMENTACION HFC x2,Diseñado,15-Jul-21,,,,Ejecutado,27-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548250,SUR,CHIL,CHIL,CHIL11,Q2,,9-Jul-21,2021,julio,W 27,,DAA,138,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,29-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,5,10,CHIL011-02,3,7,7,2021,
2021,548252,NORTE,LSER,COQU,COQU117,Q2,,9-Jul-21,2021,julio,W 27,,DAA,254,Ejecutado,,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Ejecutado,29-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548285,CENTRO,QOTA,LCRU,LCRU3,Q2,,9-Jul-21,2021,julio,W 27,,Split Node,400,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,14-Jul-21,,,,Ejecutado,29-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,23JULIO-Vuelta atrás /  Problemas en Insumos asignados a cambiar en terreno y falla de conector en E6000.,1,3,,,,0,0,,,7,7,2021,
2021,548275,SUR,PMON,PMON,PMON16,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,157,Ejecutado,,SEGMENTACION HFC x2,Diseñado,14-Jul-21,,,,Ejecutado,29-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,3,,,7,7,2021,
2021,548286,CENTRO,QOTA,LCRU,LCRU3,Q4,,9-Jul-21,2021,julio,W 27,,Split Node,376,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,14-Jul-21,,,,Ejecutado,30-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,23JULIO-Vuelta atrás /  Problemas en Insumos asignados a cambiar en terreno y falla de conector en E6000.,1,3,,,,3,9,,,7,7,2021,
2021,548281,SUR,RANC,RANC,RANC20,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,298,Ejecutado,,SEGMENTACION HFC x4,Diseñado,15-Jul-21,,,,Ejecutado,30-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548274,SUR,VALD,VALD,VALD7,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,149,Ejecutado,,SEGMENTACION HFC x2,Diseñado,14-Jul-21,,,,Ejecutado,31-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,4,,,,0,1,,,7,7,2021,
2021,548282,NORTE,ANTO,ANTO,ANTO82,Q2,,9-Jul-21,2021,julio,W 27,,Segmentación,188,Ejecutado,,SEGMENTACION HFC x4 (DWDM),Diseñado,14-Jul-21,,,,Ejecutado,02-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548277,NORTE,IQUI,AHOS,AHOS102,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,302,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,14-Jul-21,,,,Ejecutado,03-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548270,NORTE,CALA,CALA,CALA28,Q1,,9-Jul-21,2021,julio,W 27,,DAA,412,Ejecutado,,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Ejecutado,03-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,0,CALA028-02,2,7,8,2021,
2021,548271,NORTE,CALA,CALA,CALA43,Q1,,9-Jul-21,2021,julio,W 27,,DAA,332,Ejecutado,,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Ejecutado,04-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,11,CALA043-01,2,7,8,2021,
2021,548254,NORTE,CALA,CALA,CALA41,Q3,,9-Jul-21,2021,julio,W 27,,DAA,117,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,05-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548253,NORTE,CALA,CALA,CALA4,Q1,,9-Jul-21,2021,julio,W 27,,DAA,293,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,06-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,,1,4,,,,0,0,,,7,8,2021,
2021,548284,CENTRO,QOTA,CALE,CALE1,Q4,,9-Jul-21,2021,julio,W 27,,Split Node,433,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,7/15/2021,,,,Ejecutado,07-Aug-21,2021,agosto,W 31,TELQWAY,9-Jul-21,,"31JULIO-Vuelta Atrás / Posterior a Intervención FRW 2, se realizan pruebas en conjunto a CAPO no logrando solucionar.24JULIO-Vuelta atrás / Se detectan cuadrantes cruzados en nuevo nodo y nodo madre los cual no fue posible solucionar antes de la ventana de CAPO debido que trabajo requería movimiento de redes",1,5,,,,2,11,,,7,8,2021,
2021,548268,METRO PONIENTE,INDE,LAMP,LAMP13,Q3,,9-Jul-21,2021,julio,W 27,,DAA,95,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,10-Aug-21,2021,agosto,W 32,TELQWAY,9-Jul-21,,,1,5,,,,0,0,,,7,8,2021,
2021,548267,METRO PONIENTE,MAIP,MAIP,MAIP1,Q4,,9-Jul-21,2021,julio,W 27,,DAA,385,Ejecutado,,RPD HFC,Diseñado,14-Jul-21,,,,Ejecutado,11-Aug-21,2021,agosto,W 32,TELQWAY,9-Jul-21,,,1,5,,,,0,0,,,7,8,2021,
2021,548279,SUR,OSOR,OSOR,OSOR10,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,127,Ejecutado,,SEGMENTACION HFC x2,Diseñado,14-Jul-21,,,,Ejecutado,24-Aug-21,2021,agosto,W 34,TELQWAY,9-Jul-21,,"28JULIO-Vuelta Atrás /  Tarjeta ICMTS Existente en sitio  defectuosa , se debe gestionar el remplazo de dicha tarjeta para volver a programar trabajos",1,7,,,,0,0,,,7,8,2021,
2021,548276,SUR,OSOR,OSOR,OSOR9,Q1,,9-Jul-21,2021,julio,W 27,,Segmentación,116,Ejecutado,,SEGMENTACION HFC x2,Diseñado,14-Jul-21,,,,Ejecutado,24-Aug-21,2021,agosto,W 34,TELQWAY,9-Jul-21,,"16Agosto-Vuelta atrás / Tarjetas DCAM asignadas para proyecto  defectuosas.28JULIO-Vuelta Atrás /  Tarjeta ICMTS Existente en sitio  defectuosa , se debe gestionar el remplazo de dicha tarjeta para volver a programar trabajos.26JULIO-Vuelta atrás / Posterior a trabajo ejecutado servicio lo levanto en Q3, se valida PI & PE no entontando inconvenientes, Se solicitara revisión de configuración a CAPO para verificar que sucedió.  ",1,7,,,,0,0,,,7,8,2021,
2021,548262,METRO PONIENTE,INDE,LAMP,LAMP21,Q2,,9-Jul-21,2021,julio,W 27,,DAA,147,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,9-Jul-21,,"10AGOSTO-Vuelta Atrás / Potencias Óptica bajo el umbral mínimo para DAA, no permite continuar trabajos.",1,47,,,,0,0,,,7,99,99,
2021,548256,METRO PONIENTE,MAIP,PLOR,PLOR19,Q2,,9-Jul-21,2021,julio,W 27,,DAA,286,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,9-Jul-21,,,1,47,,,,0,0,,,7,99,99,
2021,548287,CENTRO,LAND,RINC,RINC3,Q2,,9-Jul-21,2021,julio,W 27,,DAA,282,Cancelado,23-Aug-21,Upgrade kit FDPA,Diseñado,14-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,9-Jul-21,,28JULIO-Suspendido / Seguridad física no permite el ingreso de técnico de Fibra a Sitio para finalizar labores de enrutamiento,1,47,,,,0,0,,,7,99,99,
2021,548269,METRO PONIENTE,INDE,SACE,SACE148,Q4,,9-Jul-21,2021,julio,W 27,,DAA,0,Cancelado,10-Sep-21,RPD HFC,Diseñado,14-Jul-21,,,,Cancelado,,,,W 52,TELQWAY,9-Jul-21,,,1,47,,,,0,0,,,7,99,99,
2021,548272,SUR,RANC,RENG,RENG16,Q2,,9-Jul-21,2021,julio,W 27,,GO 85,329,Ejecutado,,85MHZ FDPA,Diseñado,13-Jul-21,,,,Ejecutado,29-Jul-21,2021,julio,W 30,TELQWAY,9-Jul-21,,,1,3,REALIZADO,30-Jul-21,,0,0,,,7,7,2021,
2021,548043,SUR,CONC,CHIG,CHIG48,Q2,,2-Jul-21,2021,julio,W 26,2°Q,GO 85,201,Ejecutado,,85MHZ HFC 2Q,Diseñado,5-Jul-21,,,,Ejecutado,06-Jul-21,2021,julio,W 27,TELQWAY,2-Jul-21,,,1,1,REALIZADO,8-Jul-21,,4,6,CHIG048-01,3,7,7,2021,
2021,548024,CENTRO,QOTA,CALE,CALE1,Q4,,2-Jul-21,2021,julio,W 26,,DAA,433,Cancelado,8-Jul-21,RPD HFC,,,,,,Cancelado,,,,W 52,,,,,48,48,,,,2,10,,,7,99,99,
2021,548044,CENTRO,VINA,CCON,CCON287,Q1,,2-Jul-21,2021,julio,W 26,,Segmentación,82,Ejecutado,,SEGMENTACION HFC x4 (DWDM),Diseñado,6-Jul-21,,,,Ejecutado,08-Jul-21,2021,julio,W 27,TELQWAY,5-Jul-21,,,1,1,,,,2,8,,,7,7,2021,
2021,548047,CENTRO,VINA,QPUE,QPUE520,Q1,,2-Jul-21,2021,julio,W 26,,Segmentación,434,Ejecutado,,SEGMENTACION HFC x2,Diseñado,8-Jul-21,,,,Ejecutado,09-Jul-21,2021,julio,W 27,TELQWAY,5-Jul-21,,,1,1,,,,1,5,,,7,7,2021,
2021,548028,METRO SUR ORIENTE,LFLO,PALT,PALT34,Q4,,2-Jul-21,2021,julio,W 26,,DAA,238,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,13-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548019,METRO SUR ORIENTE,LFLO,PALT,PALT56,Q2,,2-Jul-21,2021,julio,W 26,,DAA,308,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,13-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,1,3,,,7,7,2021,
2021,548035,METRO SUR ORIENTE,LFLO,PALT,PALT56,Q1,,2-Jul-21,2021,julio,W 26,,DAA,348,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,13-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,1,3,,,7,7,2021,
2021,548036,METRO PONIENTE,MAIP,ECEN,ECEN7,Q1,,2-Jul-21,2021,julio,W 26,,DAA,504,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,14-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,2,3,,,7,7,2021,
2021,548038,METRO PONIENTE,MAIP,LPRA,LPRA3,Q1,,2-Jul-21,2021,julio,W 26,,DAA,477,Ejecutado,,Upgrade kit FDPA,Diseñado,7-Jul-21,,,,Ejecutado,14-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,0,2,LPRA003-01,2,7,7,2021,
2021,548026,METRO ORIENTE,LCON,LCON,LCON46,Q1,,2-Jul-21,2021,julio,W 26,,DAA,267,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,15-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,0,0,LCON046-02,2,7,7,2021,
2021,548046,SUR,PMON,PMON,PMON15,Q1,,2-Jul-21,2021,julio,W 26,,Segmentación,111,Ejecutado,,SEGMENTACION HFC x2,Diseñado,6-Jul-21,,,,Ejecutado,15-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,3,4,,,7,7,2021,
2021,548023,METRO PONIENTE,INDE,QNOR,QNOR9,Q4,,2-Jul-21,2021,julio,W 26,,DAA,320,Ejecutado,,RPD HFC,Diseñado,6-Jul-21,,,,Ejecutado,15-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,3,7,,,7,7,2021,
2021,548033,METRO PONIENTE,INDE,SACE,SACE135,Q4,,2-Jul-21,2021,julio,W 26,,DAA,758,Ejecutado,,Upgrade kit FDPA,Diseñado,7-Jul-21,,,,Ejecutado,15-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,,1,2,,,,0,0,,,7,7,2021,
2021,548022,METRO SUR ORIENTE,LACI,SJOA,SJOA13,Q2,,2-Jul-21,2021,julio,W 26,,DAA,208,Ejecutado,,Upgrade kit FDPA,Diseñado,7-Jul-21,,,,Ejecutado,15-Jul-21,2021,julio,W 28,TELQWAY,5-Jul-21,,14julio-Vuelta Atrás / Falta de asignación de IP para  Migración total de clientes correspondientes a Nodo SJOA13N2,1,2,,,,0,0,,,7,7,2021,
2021,548031,METRO SUR ORIENTE,LFLO,LFLO,LFLO85,Q1,,2-Jul-21,2021,julio,W 26,,DAA,517,Ejecutado,,Upgrade kit FDPA,Diseñado,7-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,5-Jul-21,,"14julio-Cancelado / Al momento de presentarse a ejecutar trabajos, se detecta filamento de Fibra Sin potencia y cortado a 1 Kilometro del Nodo, el cual se había dejado operativo durante el día.
Trabajo se reprogramara posterior a reparación de dicho filamento",1,3,,,,3,10,,,7,7,2021,
2021,548039,METRO SUR ORIENTE,LFLO,PALT,PALT114,Q1,,2-Jul-21,2021,julio,W 26,,DAA,374,Ejecutado,,Upgrade kit FDPA,Diseñado,7-Jul-21,,,,Ejecutado,20-Jul-21,2021,julio,W 29,TELQWAY,5-Jul-21,,,1,3,,,,0,1,,,7,7,2021,
2021,548027,METRO ORIENTE,INDE,PROV,PROV15,Q1,,2-Jul-21,2021,julio,W 26,,DAA,207,Ejecutado,,RPD HFC,Diseñado,6-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,5-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548029,METRO ORIENTE,INDE,PROV,PROV67,Q2,,2-Jul-21,2021,julio,W 26,,DAA,139,Ejecutado,,RPD HFC,Diseñado,6-Jul-21,,,,Ejecutado,22-Jul-21,2021,julio,W 29,TELQWAY,5-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548021,METRO ORIENTE,LCON,LCON,LCON54,Q3,,2-Jul-21,2021,julio,W 26,,DAA,109,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,23-Jul-21,2021,julio,W 29,TELQWAY,5-Jul-21,,,1,3,,,,0,0,,,7,7,2021,
2021,548032,NORTE,LSER,COQU,COQU5,Q2,,2-Jul-21,2021,julio,W 26,,DAA,312,Ejecutado,,RPD HFC,Diseñado,7-Jul-21,,,,Ejecutado,28-Jul-21,2021,julio,W 30,TELQWAY,5-Jul-21,,,1,4,,,,0,2,,,7,7,2021,
